date,frequency,date_int
2014-01-10 01:15:00,0,20140110011500
2014-01-10 01:30:00,0,20140110013000
2014-01-10 01:45:00,0,20140110014500
2014-01-10 02:00:00,0,20140110020000
2014-01-10 02:15:00,0,20140110021500
2014-01-10 02:30:00,0,20140110023000
2014-01-10 02:45:00,0,20140110024500
2014-01-10 03:00:00,0,20140110030000
2014-01-10 03:15:00,0,20140110031500
2014-01-10 03:30:00,0,20140110033000
2014-01-10 03:45:00,0,20140110034500
2014-01-10 04:00:00,0,20140110040000
2014-01-10 04:15:00,0,20140110041500
2014-01-10 04:30:00,0,20140110043000
2014-01-10 04:45:00,0,20140110044500
2014-01-10 05:00:00,0,20140110050000
2014-01-10 05:15:00,0,20140110051500
2014-01-10 05:30:00,0,20140110053000
2014-01-10 05:45:00,0,20140110054500
2014-01-10 06:00:00,0,20140110060000
2014-01-10 06:15:00,0,20140110061500
2014-01-10 06:30:00,0,20140110063000
2014-01-10 06:45:00,0,20140110064500
2014-01-10 07:00:00,0,20140110070000
2014-01-10 07:15:00,0,20140110071500
2014-01-10 07:30:00,0,20140110073000
2014-01-10 07:45:00,0,20140110074500
2014-01-10 08:00:00,0,20140110080000
2014-01-10 08:15:00,0,20140110081500
2014-01-10 08:30:00,0,20140110083000
2014-01-10 08:45:00,0,20140110084500
2014-01-10 09:00:00,0,20140110090000
2014-01-10 09:15:00,0,20140110091500
2014-01-10 09:30:00,0,20140110093000
2014-01-10 09:45:00,0,20140110094500
2014-01-10 10:00:00,0,20140110100000
2014-01-10 10:15:00,1,20140110101500
2014-01-10 10:30:00,3,20140110103000
2014-01-10 10:45:00,2,20140110104500
2014-01-10 11:00:00,2,20140110110000
2014-01-10 11:15:00,2,20140110111500
2014-01-10 11:30:00,0,20140110113000
2014-01-10 11:45:00,8,20140110114500
2014-01-10 12:00:00,4,20140110120000
2014-01-10 12:15:00,0,20140110121500
2014-01-10 12:30:00,0,20140110123000
2014-01-10 12:45:00,6,20140110124500
2014-01-10 13:00:00,0,20140110130000
2014-01-10 13:15:00,11,20140110131500
2014-01-10 13:30:00,0,20140110133000
2014-01-10 13:45:00,4,20140110134500
2014-01-10 14:00:00,2,20140110140000
2014-01-10 14:15:00,7,20140110141500
2014-01-10 14:30:00,3,20140110143000
2014-01-10 14:45:00,2,20140110144500
2014-01-10 15:00:00,0,20140110150000
2014-01-10 15:15:00,2,20140110151500
2014-01-10 15:30:00,0,20140110153000
2014-01-10 15:45:00,2,20140110154500
2014-01-10 16:00:00,2,20140110160000
2014-01-10 16:15:00,2,20140110161500
2014-01-10 16:30:00,2,20140110163000
2014-01-10 16:45:00,0,20140110164500
2014-01-10 17:00:00,0,20140110170000
2014-01-10 17:15:00,2,20140110171500
2014-01-10 17:30:00,0,20140110173000
2014-01-10 17:45:00,0,20140110174500
2014-01-10 18:00:00,0,20140110180000
2014-01-10 18:15:00,0,20140110181500
2014-01-10 18:30:00,0,20140110183000
2014-01-10 18:45:00,0,20140110184500
2014-01-10 19:00:00,0,20140110190000
2014-01-10 19:15:00,0,20140110191500
2014-01-10 19:30:00,0,20140110193000
2014-01-10 19:45:00,0,20140110194500
2014-01-10 20:00:00,0,20140110200000
2014-01-10 20:15:00,0,20140110201500
2014-01-10 20:30:00,0,20140110203000
2014-01-10 20:45:00,0,20140110204500
2014-01-10 21:00:00,0,20140110210000
2014-01-10 21:15:00,0,20140110211500
2014-01-10 21:30:00,0,20140110213000
2014-01-10 21:45:00,0,20140110214500
2014-01-10 22:00:00,0,20140110220000
2014-01-10 22:15:00,0,20140110221500
2014-01-10 22:30:00,0,20140110223000
2014-01-10 22:45:00,0,20140110224500
2014-01-10 23:00:00,0,20140110230000
2014-01-10 23:15:00,0,20140110231500
2014-01-10 23:30:00,0,20140110233000
2014-01-10 23:45:00,0,20140110234500
2014-01-11 00:00:00,0,20140111000000
2014-01-11 00:15:00,0,20140111001500
2014-01-11 00:30:00,0,20140111003000
2014-01-11 00:45:00,0,20140111004500
2014-01-11 01:00:00,0,20140111010000
2014-01-11 01:15:00,0,20140111011500
2014-01-11 01:30:00,0,20140111013000
2014-01-11 01:45:00,0,20140111014500
2014-01-11 02:00:00,0,20140111020000
2014-01-11 02:15:00,0,20140111021500
2014-01-11 02:30:00,0,20140111023000
2014-01-11 02:45:00,0,20140111024500
2014-01-11 03:00:00,0,20140111030000
2014-01-11 03:15:00,0,20140111031500
2014-01-11 03:30:00,0,20140111033000
2014-01-11 03:45:00,0,20140111034500
