frequency,date_int
6,20180713183000
0,20180713184500
0,20180713190000
0,20180713191500
0,20180713193000
0,20180713194500
0,20180713200000
0,20180713201500
0,20180713203000
0,20180713204500
0,20180713210000
0,20180713211500
0,20180713213000
0,20180713214500
0,20180713220000
0,20180713221500
0,20180713223000
0,20180713224500
0,20180713230000
0,20180713231500
0,20180713233000
0,20180713234500
0,20180714000000
0,20180714001500
0,20180714003000
0,20180714004500
0,20180714010000
0,20180714011500
0,20180714013000
0,20180714014500
0,20180714020000
0,20180714021500
0,20180714023000
0,20180714024500
0,20180714030000
0,20180714031500
0,20180714033000
0,20180714034500
0,20180714040000
0,20180714041500
0,20180714043000
0,20180714044500
0,20180714050000
0,20180714051500
0,20180714053000
0,20180714054500
0,20180714060000
0,20180714061500
0,20180714063000
0,20180714064500
0,20180714070000
0,20180714071500
0,20180714073000
0,20180714074500
0,20180714080000
0,20180714081500
0,20180714083000
0,20180714084500
0,20180714090000
4,20180714091500
22,20180714093000
12,20180714094500
14,20180714100000
6,20180714101500
8,20180714103000
4,20180714104500
12,20180714110000
14,20180714111500
16,20180714113000
26,20180714114500
8,20180714120000
28,20180714121500
10,20180714123000
20,20180714124500
10,20180714130000
4,20180714131500
30,20180714133000
20,20180714134500
22,20180714140000
14,20180714141500
22,20180714143000
10,20180714144500
6,20180714150000
16,20180714151500
26,20180714153000
20,20180714154500
20,20180714160000
4,20180714161500
10,20180714163000
16,20180714164500
16,20180714170000
8,20180714171500
0,20180714173000
4,20180714174500
30,20180714180000
0,20180714181500
0,20180714183000
0,20180714184500
0,20180714190000
0,20180714191500
0,20180714193000
0,20180714194500
0,20180714200000
0,20180714201500
0,20180714203000
0,20180714204500
0,20180714210000
0,20180714211500
0,20180714213000
0,20180714214500
0,20180714220000
0,20180714221500
0,20180714223000
0,20180714224500
0,20180714230000
0,20180714231500
0,20180714233000
0,20180714234500
0,20180715000000
0,20180715001500
0,20180715003000
0,20180715004500
0,20180715010000
0,20180715011500
0,20180715013000
0,20180715014500
0,20180715020000
0,20180715021500
0,20180715023000
0,20180715024500
0,20180715030000
0,20180715031500
0,20180715033000
0,20180715034500
0,20180715040000
0,20180715041500
0,20180715043000
0,20180715044500
0,20180715050000
0,20180715051500
0,20180715053000
0,20180715054500
0,20180715060000
0,20180715061500
0,20180715063000
0,20180715064500
0,20180715070000
0,20180715071500
0,20180715073000
0,20180715074500
0,20180715080000
0,20180715081500
4,20180715083000
4,20180715084500
0,20180715090000
2,20180715091500
14,20180715093000
8,20180715094500
0,20180715100000
2,20180715101500
2,20180715103000
4,20180715104500
16,20180715110000
6,20180715111500
10,20180715113000
6,20180715114500
20,20180715120000
14,20180715121500
12,20180715123000
10,20180715124500
8,20180715130000
14,20180715131500
26,20180715133000
20,20180715134500
8,20180715140000
22,20180715141500
20,20180715143000
16,20180715144500
6,20180715150000
2,20180715151500
10,20180715153000
14,20180715154500
16,20180715160000
12,20180715161500
2,20180715163000
0,20180715164500
28,20180715170000
2,20180715171500
0,20180715173000
8,20180715174500
0,20180715180000
8,20180715181500
8,20180715183000
0,20180715184500
0,20180715190000
0,20180715191500
0,20180715193000
0,20180715194500
0,20180715200000
0,20180715201500
0,20180715203000
0,20180715204500
0,20180715210000
0,20180715211500
0,20180715213000
0,20180715214500
0,20180715220000
0,20180715221500
0,20180715223000
0,20180715224500
0,20180715230000
0,20180715231500
0,20180715233000
0,20180715234500
0,20180716000000
0,20180716001500
0,20180716003000
0,20180716004500
0,20180716010000
0,20180716011500
0,20180716013000
0,20180716014500
0,20180716020000
0,20180716021500
0,20180716023000
0,20180716024500
0,20180716030000
0,20180716031500
0,20180716033000
0,20180716034500
0,20180716040000
0,20180716041500
0,20180716043000
0,20180716044500
0,20180716050000
0,20180716051500
0,20180716053000
0,20180716054500
0,20180716060000
0,20180716061500
0,20180716063000
0,20180716064500
0,20180716070000
0,20180716071500
0,20180716073000
0,20180716074500
0,20180716080000
0,20180716081500
0,20180716083000
0,20180716084500
0,20180716090000
0,20180716091500
0,20180716093000
0,20180716094500
0,20180716100000
0,20180716101500
0,20180716103000
0,20180716104500
0,20180716110000
0,20180716111500
0,20180716113000
0,20180716114500
0,20180716120000
0,20180716121500
0,20180716123000
0,20180716124500
0,20180716130000
0,20180716131500
54,20180716133000
20,20180716134500
12,20180716140000
16,20180716141500
20,20180716143000
34,20180716144500
18,20180716150000
22,20180716151500
10,20180716153000
12,20180716154500
8,20180716160000
10,20180716161500
12,20180716163000
10,20180716164500
14,20180716170000
0,20180716171500
2,20180716173000
2,20180716174500
16,20180716180000
4,20180716181500
0,20180716183000
4,20180716184500
0,20180716190000
0,20180716191500
0,20180716193000
0,20180716194500
0,20180716200000
0,20180716201500
0,20180716203000
0,20180716204500
0,20180716210000
0,20180716211500
0,20180716213000
0,20180716214500
0,20180716220000
0,20180716221500
0,20180716223000
0,20180716224500
0,20180716230000
0,20180716231500
0,20180716233000
0,20180716234500
0,20180717000000
0,20180717001500
0,20180717003000
0,20180717004500
0,20180717010000
0,20180717011500
0,20180717013000
0,20180717014500
0,20180717020000
0,20180717021500
0,20180717023000
0,20180717024500
0,20180717030000
0,20180717031500
0,20180717033000
0,20180717034500
0,20180717040000
0,20180717041500
0,20180717043000
0,20180717044500
0,20180717050000
0,20180717051500
0,20180717053000
0,20180717054500
0,20180717060000
0,20180717061500
0,20180717063000
0,20180717064500
0,20180717070000
0,20180717071500
0,20180717073000
0,20180717074500
0,20180717080000
0,20180717081500
0,20180717083000
0,20180717084500
6,20180717090000
4,20180717091500
8,20180717093000
4,20180717094500
4,20180717100000
14,20180717101500
10,20180717103000
10,20180717104500
24,20180717110000
0,20180717111500
12,20180717113000
8,20180717114500
4,20180717120000
6,20180717121500
6,20180717123000
10,20180717124500
18,20180717130000
22,20180717131500
26,20180717133000
22,20180717134500
4,20180717140000
14,20180717141500
14,20180717143000
14,20180717144500
8,20180717150000
40,20180717151500
22,20180717153000
8,20180717154500
8,20180717160000
4,20180717161500
22,20180717163000
16,20180717164500
6,20180717170000
6,20180717171500
0,20180717173000
12,20180717174500
0,20180717180000
2,20180717181500
0,20180717183000
0,20180717184500
0,20180717190000
0,20180717191500
0,20180717193000
0,20180717194500
0,20180717200000
0,20180717201500
0,20180717203000
0,20180717204500
0,20180717210000
0,20180717211500
0,20180717213000
0,20180717214500
0,20180717220000
0,20180717221500
0,20180717223000
0,20180717224500
0,20180717230000
0,20180717231500
0,20180717233000
0,20180717234500
0,20180718000000
0,20180718001500
0,20180718003000
0,20180718004500
0,20180718010000
0,20180718011500
0,20180718013000
0,20180718014500
0,20180718020000
0,20180718021500
0,20180718023000
0,20180718024500
0,20180718030000
0,20180718031500
0,20180718033000
0,20180718034500
0,20180718040000
0,20180718041500
0,20180718043000
0,20180718044500
0,20180718050000
0,20180718051500
0,20180718053000
0,20180718054500
0,20180718060000
0,20180718061500
0,20180718063000
0,20180718064500
0,20180718070000
0,20180718071500
0,20180718073000
0,20180718074500
0,20180718080000
0,20180718081500
12,20180718083000
0,20180718084500
0,20180718090000
0,20180718091500
0,20180718093000
0,20180718094500
8,20180718100000
4,20180718101500
10,20180718103000
8,20180718104500
12,20180718110000
16,20180718111500
6,20180718113000
6,20180718114500
4,20180718120000
12,20180718121500
24,20180718123000
24,20180718124500
20,20180718130000
6,20180718131500
8,20180718133000
18,20180718134500
12,20180718140000
38,20180718141500
8,20180718143000
0,20180718144500
8,20180718150000
10,20180718151500
8,20180718153000
14,20180718154500
4,20180718160000
12,20180718161500
12,20180718163000
12,20180718164500
4,20180718170000
8,20180718171500
16,20180718173000
12,20180718174500
12,20180718180000
8,20180718181500
14,20180718183000
0,20180718184500
0,20180718190000
0,20180718191500
0,20180718193000
0,20180718194500
0,20180718200000
0,20180718201500
0,20180718203000
0,20180718204500
0,20180718210000
0,20180718211500
0,20180718213000
0,20180718214500
0,20180718220000
0,20180718221500
0,20180718223000
0,20180718224500
0,20180718230000
0,20180718231500
0,20180718233000
0,20180718234500
0,20180719000000
0,20180719001500
0,20180719003000
0,20180719004500
0,20180719010000
0,20180719011500
0,20180719013000
0,20180719014500
0,20180719020000
0,20180719021500
0,20180719023000
0,20180719024500
0,20180719030000
0,20180719031500
0,20180719033000
0,20180719034500
0,20180719040000
0,20180719041500
0,20180719043000
0,20180719044500
0,20180719050000
0,20180719051500
0,20180719053000
0,20180719054500
0,20180719060000
0,20180719061500
0,20180719063000
0,20180719064500
0,20180719070000
0,20180719071500
0,20180719073000
0,20180719074500
0,20180719080000
0,20180719081500
0,20180719083000
2,20180719084500
0,20180719090000
0,20180719091500
8,20180719093000
8,20180719094500
4,20180719100000
6,20180719101500
8,20180719103000
0,20180719104500
12,20180719110000
4,20180719111500
2,20180719113000
20,20180719114500
4,20180719120000
30,20180719121500
22,20180719123000
8,20180719124500
10,20180719130000
10,20180719131500
14,20180719133000
12,20180719134500
16,20180719140000
16,20180719141500
24,20180719143000
10,20180719144500
12,20180719150000
4,20180719151500
30,20180719153000
20,20180719154500
12,20180719160000
0,20180719161500
4,20180719163000
20,20180719164500
10,20180719170000
4,20180719171500
4,20180719173000
4,20180719174500
4,20180719180000
8,20180719181500
0,20180719183000
0,20180719184500
0,20180719190000
0,20180719191500
0,20180719193000
0,20180719194500
0,20180719200000
0,20180719201500
0,20180719203000
0,20180719204500
0,20180719210000
0,20180719211500
0,20180719213000
0,20180719214500
0,20180719220000
0,20180719221500
0,20180719223000
0,20180719224500
0,20180719230000
0,20180719231500
0,20180719233000
0,20180719234500
0,20180720000000
0,20180720001500
0,20180720003000
0,20180720004500
0,20180720010000
0,20180720011500
0,20180720013000
0,20180720014500
0,20180720020000
0,20180720021500
0,20180720023000
0,20180720024500
0,20180720030000
0,20180720031500
0,20180720033000
0,20180720034500
0,20180720040000
0,20180720041500
0,20180720043000
0,20180720044500
0,20180720050000
0,20180720051500
0,20180720053000
0,20180720054500
0,20180720060000
0,20180720061500
0,20180720063000
0,20180720064500
0,20180720070000
0,20180720071500
0,20180720073000
0,20180720074500
0,20180720080000
0,20180720081500
0,20180720083000
0,20180720084500
4,20180720090000
0,20180720091500
4,20180720093000
8,20180720094500
32,20180720100000
0,20180720101500
4,20180720103000
20,20180720104500
12,20180720110000
18,20180720111500
14,20180720113000
18,20180720114500
44,20180720120000
8,20180720121500
14,20180720123000
8,20180720124500
30,20180720130000
8,20180720131500
10,20180720133000
16,20180720134500
4,20180720140000
16,20180720141500
20,20180720143000
12,20180720144500
18,20180720150000
8,20180720151500
10,20180720153000
8,20180720154500
22,20180720160000
6,20180720161500
18,20180720163000
0,20180720164500
4,20180720170000
4,20180720171500
4,20180720173000
8,20180720174500
8,20180720180000
0,20180720181500
8,20180720183000
0,20180720184500
0,20180720190000
0,20180720191500
0,20180720193000
0,20180720194500
0,20180720200000
0,20180720201500
0,20180720203000
0,20180720204500
0,20180720210000
0,20180720211500
0,20180720213000
0,20180720214500
0,20180720220000
0,20180720221500
0,20180720223000
0,20180720224500
0,20180720230000
0,20180720231500
0,20180720233000
0,20180720234500
0,20180721000000
0,20180721001500
0,20180721003000
0,20180721004500
0,20180721010000
0,20180721011500
0,20180721013000
0,20180721014500
0,20180721020000
0,20180721021500
0,20180721023000
0,20180721024500
0,20180721030000
0,20180721031500
0,20180721033000
0,20180721034500
0,20180721040000
0,20180721041500
0,20180721043000
0,20180721044500
0,20180721050000
0,20180721051500
0,20180721053000
0,20180721054500
0,20180721060000
0,20180721061500
0,20180721063000
0,20180721064500
0,20180721070000
0,20180721071500
0,20180721073000
0,20180721074500
0,20180721080000
0,20180721081500
0,20180721083000
4,20180721084500
16,20180721090000
4,20180721091500
0,20180721093000
8,20180721094500
22,20180721100000
10,20180721101500
6,20180721103000
18,20180721104500
6,20180721110000
0,20180721111500
32,20180721113000
8,20180721114500
14,20180721120000
12,20180721121500
32,20180721123000
10,20180721124500
28,20180721130000
12,20180721131500
14,20180721133000
10,20180721134500
12,20180721140000
30,20180721141500
8,20180721143000
26,20180721144500
4,20180721150000
8,20180721151500
18,20180721153000
38,20180721154500
10,20180721160000
8,20180721161500
14,20180721163000
14,20180721164500
8,20180721170000
4,20180721171500
4,20180721173000
6,20180721174500
8,20180721180000
4,20180721181500
4,20180721183000
0,20180721184500
0,20180721190000
0,20180721191500
0,20180721193000
0,20180721194500
0,20180721200000
0,20180721201500
0,20180721203000
0,20180721204500
0,20180721210000
0,20180721211500
0,20180721213000
0,20180721214500
0,20180721220000
0,20180721221500
0,20180721223000
0,20180721224500
0,20180721230000
0,20180721231500
0,20180721233000
0,20180721234500
0,20180722000000
0,20180722001500
0,20180722003000
0,20180722004500
0,20180722010000
0,20180722011500
0,20180722013000
0,20180722014500
0,20180722020000
0,20180722021500
0,20180722023000
0,20180722024500
0,20180722030000
0,20180722031500
0,20180722033000
0,20180722034500
0,20180722040000
0,20180722041500
0,20180722043000
0,20180722044500
0,20180722050000
0,20180722051500
0,20180722053000
0,20180722054500
0,20180722060000
0,20180722061500
0,20180722063000
0,20180722064500
0,20180722070000
0,20180722071500
0,20180722073000
0,20180722074500
0,20180722080000
0,20180722081500
0,20180722083000
12,20180722084500
24,20180722090000
4,20180722091500
16,20180722093000
26,20180722094500
8,20180722100000
0,20180722101500
14,20180722103000
6,20180722104500
10,20180722110000
10,20180722111500
34,20180722113000
12,20180722114500
22,20180722120000
30,20180722121500
14,20180722123000
14,20180722124500
4,20180722130000
18,20180722131500
22,20180722133000
12,20180722134500
12,20180722140000
10,20180722141500
14,20180722143000
30,20180722144500
40,20180722150000
14,20180722151500
6,20180722153000
8,20180722154500
14,20180722160000
4,20180722161500
14,20180722163000
4,20180722164500
10,20180722170000
8,20180722171500
10,20180722173000
4,20180722174500
8,20180722180000
4,20180722181500
10,20180722183000
0,20180722184500
0,20180722190000
0,20180722191500
0,20180722193000
0,20180722194500
0,20180722200000
0,20180722201500
0,20180722203000
0,20180722204500
0,20180722210000
0,20180722211500
0,20180722213000
0,20180722214500
0,20180722220000
0,20180722221500
0,20180722223000
0,20180722224500
0,20180722230000
0,20180722231500
0,20180722233000
0,20180722234500
0,20180723000000
0,20180723001500
0,20180723003000
0,20180723004500
0,20180723010000
0,20180723011500
0,20180723013000
0,20180723014500
0,20180723020000
0,20180723021500
0,20180723023000
0,20180723024500
0,20180723030000
0,20180723031500
0,20180723033000
0,20180723034500
0,20180723040000
0,20180723041500
0,20180723043000
0,20180723044500
0,20180723050000
0,20180723051500
0,20180723053000
0,20180723054500
0,20180723060000
0,20180723061500
0,20180723063000
0,20180723064500
0,20180723070000
0,20180723071500
0,20180723073000
0,20180723074500
0,20180723080000
0,20180723081500
0,20180723083000
0,20180723084500
0,20180723090000
0,20180723091500
0,20180723093000
0,20180723094500
0,20180723100000
0,20180723101500
0,20180723103000
0,20180723104500
0,20180723110000
0,20180723111500
0,20180723113000
0,20180723114500
0,20180723120000
0,20180723121500
0,20180723123000
0,20180723124500
0,20180723130000
0,20180723131500
16,20180723133000
40,20180723134500
18,20180723140000
26,20180723141500
18,20180723143000
32,20180723144500
30,20180723150000
4,20180723151500
28,20180723153000
24,20180723154500
14,20180723160000
34,20180723161500
14,20180723163000
24,20180723164500
18,20180723170000
4,20180723171500
26,20180723173000
8,20180723174500
6,20180723180000
4,20180723181500
0,20180723183000
0,20180723184500
0,20180723190000
0,20180723191500
0,20180723193000
0,20180723194500
0,20180723200000
0,20180723201500
0,20180723203000
0,20180723204500
0,20180723210000
0,20180723211500
0,20180723213000
0,20180723214500
0,20180723220000
0,20180723221500
0,20180723223000
0,20180723224500
0,20180723230000
0,20180723231500
0,20180723233000
0,20180723234500
0,20180724000000
0,20180724001500
0,20180724003000
0,20180724004500
0,20180724010000
0,20180724011500
0,20180724013000
0,20180724014500
0,20180724020000
0,20180724021500
0,20180724023000
0,20180724024500
0,20180724030000
0,20180724031500
0,20180724033000
0,20180724034500
0,20180724040000
0,20180724041500
0,20180724043000
0,20180724044500
0,20180724050000
0,20180724051500
0,20180724053000
0,20180724054500
0,20180724060000
0,20180724061500
0,20180724063000
0,20180724064500
0,20180724070000
0,20180724071500
0,20180724073000
0,20180724074500
0,20180724080000
0,20180724081500
0,20180724083000
0,20180724084500
4,20180724090000
2,20180724091500
14,20180724093000
6,20180724094500
4,20180724100000
8,20180724101500
4,20180724103000
14,20180724104500
4,20180724110000
12,20180724111500
22,20180724113000
26,20180724114500
40,20180724120000
16,20180724121500
12,20180724123000
18,20180724124500
20,20180724130000
16,20180724131500
12,20180724133000
20,20180724134500
10,20180724140000
20,20180724141500
20,20180724143000
12,20180724144500
20,20180724150000
6,20180724151500
6,20180724153000
4,20180724154500
10,20180724160000
8,20180724161500
4,20180724163000
10,20180724164500
12,20180724170000
8,20180724171500
18,20180724173000
6,20180724174500
12,20180724180000
24,20180724181500
4,20180724183000
0,20180724184500
0,20180724190000
0,20180724191500
0,20180724193000
0,20180724194500
0,20180724200000
0,20180724201500
0,20180724203000
0,20180724204500
0,20180724210000
0,20180724211500
0,20180724213000
0,20180724214500
0,20180724220000
0,20180724221500
0,20180724223000
0,20180724224500
0,20180724230000
0,20180724231500
0,20180724233000
0,20180724234500
0,20180725000000
0,20180725001500
0,20180725003000
0,20180725004500
0,20180725010000
0,20180725011500
0,20180725013000
0,20180725014500
0,20180725020000
0,20180725021500
0,20180725023000
0,20180725024500
0,20180725030000
0,20180725031500
0,20180725033000
0,20180725034500
0,20180725040000
0,20180725041500
0,20180725043000
0,20180725044500
0,20180725050000
0,20180725051500
0,20180725053000
0,20180725054500
0,20180725060000
0,20180725061500
0,20180725063000
0,20180725064500
0,20180725070000
0,20180725071500
0,20180725073000
0,20180725074500
0,20180725080000
0,20180725081500
0,20180725083000
4,20180725084500
0,20180725090000
6,20180725091500
4,20180725093000
8,20180725094500
6,20180725100000
12,20180725101500
16,20180725103000
32,20180725104500
18,20180725110000
16,20180725111500
12,20180725113000
8,20180725114500
4,20180725120000
10,20180725121500
6,20180725123000
16,20180725124500
8,20180725130000
8,20180725131500
16,20180725133000
16,20180725134500
16,20180725140000
4,20180725141500
18,20180725143000
0,20180725144500
18,20180725150000
18,20180725151500
12,20180725153000
22,20180725154500
18,20180725160000
18,20180725161500
28,20180725163000
10,20180725164500
6,20180725170000
4,20180725171500
28,20180725173000
6,20180725174500
4,20180725180000
4,20180725181500
4,20180725183000
0,20180725184500
0,20180725190000
0,20180725191500
0,20180725193000
0,20180725194500
0,20180725200000
0,20180725201500
0,20180725203000
0,20180725204500
0,20180725210000
0,20180725211500
0,20180725213000
0,20180725214500
0,20180725220000
0,20180725221500
0,20180725223000
0,20180725224500
0,20180725230000
0,20180725231500
0,20180725233000
0,20180725234500
0,20180726000000
0,20180726001500
0,20180726003000
0,20180726004500
0,20180726010000
0,20180726011500
0,20180726013000
0,20180726014500
0,20180726020000
0,20180726021500
0,20180726023000
0,20180726024500
0,20180726030000
0,20180726031500
0,20180726033000
0,20180726034500
0,20180726040000
0,20180726041500
0,20180726043000
0,20180726044500
0,20180726050000
0,20180726051500
0,20180726053000
0,20180726054500
0,20180726060000
0,20180726061500
0,20180726063000
0,20180726064500
0,20180726070000
0,20180726071500
0,20180726073000
0,20180726074500
0,20180726080000
0,20180726081500
0,20180726083000
0,20180726084500
0,20180726090000
4,20180726091500
0,20180726093000
0,20180726094500
8,20180726100000
8,20180726101500
8,20180726103000
0,20180726104500
12,20180726110000
28,20180726111500
8,20180726113000
4,20180726114500
16,20180726120000
18,20180726121500
22,20180726123000
50,20180726124500
26,20180726130000
20,20180726131500
18,20180726133000
4,20180726134500
18,20180726140000
14,20180726141500
8,20180726143000
8,20180726144500
26,20180726150000
28,20180726151500
28,20180726153000
22,20180726154500
12,20180726160000
8,20180726161500
10,20180726163000
2,20180726164500
12,20180726170000
18,20180726171500
18,20180726173000
12,20180726174500
4,20180726180000
8,20180726181500
4,20180726183000
0,20180726184500
0,20180726190000
0,20180726191500
0,20180726193000
0,20180726194500
0,20180726200000
0,20180726201500
0,20180726203000
0,20180726204500
0,20180726210000
0,20180726211500
0,20180726213000
0,20180726214500
0,20180726220000
0,20180726221500
0,20180726223000
0,20180726224500
0,20180726230000
0,20180726231500
0,20180726233000
0,20180726234500
0,20180727000000
0,20180727001500
0,20180727003000
0,20180727004500
0,20180727010000
0,20180727011500
0,20180727013000
0,20180727014500
0,20180727020000
0,20180727021500
0,20180727023000
0,20180727024500
0,20180727030000
0,20180727031500
0,20180727033000
0,20180727034500
0,20180727040000
0,20180727041500
0,20180727043000
0,20180727044500
0,20180727050000
0,20180727051500
0,20180727053000
0,20180727054500
0,20180727060000
0,20180727061500
0,20180727063000
0,20180727064500
0,20180727070000
0,20180727071500
0,20180727073000
0,20180727074500
0,20180727080000
0,20180727081500
12,20180727083000
4,20180727084500
0,20180727090000
4,20180727091500
10,20180727093000
0,20180727094500
10,20180727100000
18,20180727101500
0,20180727103000
22,20180727104500
14,20180727110000
12,20180727111500
4,20180727113000
8,20180727114500
16,20180727120000
18,20180727121500
20,20180727123000
4,20180727124500
8,20180727130000
18,20180727131500
12,20180727133000
26,20180727134500
6,20180727140000
16,20180727141500
18,20180727143000
14,20180727144500
24,20180727150000
28,20180727151500
12,20180727153000
14,20180727154500
12,20180727160000
24,20180727161500
0,20180727163000
4,20180727164500
20,20180727170000
18,20180727171500
6,20180727173000
2,20180727174500
6,20180727180000
0,20180727181500
2,20180727183000
4,20180727184500
0,20180727190000
0,20180727191500
0,20180727193000
0,20180727194500
0,20180727200000
0,20180727201500
0,20180727203000
0,20180727204500
0,20180727210000
0,20180727211500
0,20180727213000
0,20180727214500
0,20180727220000
0,20180727221500
0,20180727223000
0,20180727224500
0,20180727230000
0,20180727231500
0,20180727233000
0,20180727234500
0,20180728000000
0,20180728001500
0,20180728003000
0,20180728004500
0,20180728010000
0,20180728011500
0,20180728013000
0,20180728014500
0,20180728020000
0,20180728021500
0,20180728023000
0,20180728024500
0,20180728030000
0,20180728031500
0,20180728033000
0,20180728034500
0,20180728040000
0,20180728041500
0,20180728043000
0,20180728044500
0,20180728050000
0,20180728051500
0,20180728053000
0,20180728054500
0,20180728060000
0,20180728061500
0,20180728063000
0,20180728064500
0,20180728070000
0,20180728071500
0,20180728073000
0,20180728074500
0,20180728080000
0,20180728081500
0,20180728083000
0,20180728084500
16,20180728090000
8,20180728091500
10,20180728093000
8,20180728094500
4,20180728100000
14,20180728101500
12,20180728103000
20,20180728104500
16,20180728110000
16,20180728111500
16,20180728113000
40,20180728114500
4,20180728120000
16,20180728121500
34,20180728123000
16,20180728124500
14,20180728130000
18,20180728131500
12,20180728133000
8,20180728134500
14,20180728140000
22,20180728141500
4,20180728143000
18,20180728144500
6,20180728150000
4,20180728151500
4,20180728153000
8,20180728154500
14,20180728160000
14,20180728161500
26,20180728163000
12,20180728164500
14,20180728170000
24,20180728171500
12,20180728173000
0,20180728174500
8,20180728180000
4,20180728181500
0,20180728183000
0,20180728184500
0,20180728190000
0,20180728191500
0,20180728193000
0,20180728194500
0,20180728200000
0,20180728201500
0,20180728203000
0,20180728204500
0,20180728210000
0,20180728211500
0,20180728213000
0,20180728214500
0,20180728220000
0,20180728221500
0,20180728223000
0,20180728224500
0,20180728230000
0,20180728231500
0,20180728233000
0,20180728234500
0,20180729000000
0,20180729001500
0,20180729003000
0,20180729004500
0,20180729010000
0,20180729011500
0,20180729013000
0,20180729014500
0,20180729020000
0,20180729021500
0,20180729023000
0,20180729024500
0,20180729030000
0,20180729031500
0,20180729033000
0,20180729034500
0,20180729040000
0,20180729041500
0,20180729043000
0,20180729044500
0,20180729050000
0,20180729051500
0,20180729053000
0,20180729054500
0,20180729060000
0,20180729061500
0,20180729063000
0,20180729064500
0,20180729070000
0,20180729071500
0,20180729073000
0,20180729074500
0,20180729080000
0,20180729081500
6,20180729083000
0,20180729084500
0,20180729090000
0,20180729091500
6,20180729093000
14,20180729094500
0,20180729100000
20,20180729101500
4,20180729103000
12,20180729104500
18,20180729110000
12,20180729111500
8,20180729113000
10,20180729114500
12,20180729120000
4,20180729121500
4,20180729123000
14,20180729124500
20,20180729130000
0,20180729131500
6,20180729133000
4,20180729134500
22,20180729140000
10,20180729141500
24,20180729143000
14,20180729144500
0,20180729150000
0,20180729151500
0,20180729153000
22,20180729154500
8,20180729160000
0,20180729161500
0,20180729163000
14,20180729164500
14,20180729170000
8,20180729171500
8,20180729173000
8,20180729174500
14,20180729180000
4,20180729181500
16,20180729183000
6,20180729184500
0,20180729190000
0,20180729191500
0,20180729193000
0,20180729194500
0,20180729200000
0,20180729201500
0,20180729203000
0,20180729204500
0,20180729210000
0,20180729211500
0,20180729213000
0,20180729214500
0,20180729220000
0,20180729221500
0,20180729223000
0,20180729224500
0,20180729230000
0,20180729231500
0,20180729233000
0,20180729234500
0,20180730000000
0,20180730001500
0,20180730003000
0,20180730004500
0,20180730010000
0,20180730011500
0,20180730013000
0,20180730014500
0,20180730020000
0,20180730021500
0,20180730023000
0,20180730024500
0,20180730030000
0,20180730031500
0,20180730033000
0,20180730034500
0,20180730040000
0,20180730041500
0,20180730043000
0,20180730044500
0,20180730050000
0,20180730051500
0,20180730053000
0,20180730054500
0,20180730060000
0,20180730061500
0,20180730063000
0,20180730064500
0,20180730070000
0,20180730071500
0,20180730073000
0,20180730074500
0,20180730080000
0,20180730081500
0,20180730083000
0,20180730084500
0,20180730090000
0,20180730091500
0,20180730093000
0,20180730094500
0,20180730100000
0,20180730101500
0,20180730103000
0,20180730104500
0,20180730110000
0,20180730111500
0,20180730113000
0,20180730114500
0,20180730120000
0,20180730121500
0,20180730123000
0,20180730124500
0,20180730130000
4,20180730131500
34,20180730133000
16,20180730134500
20,20180730140000
28,20180730141500
38,20180730143000
16,20180730144500
20,20180730150000
10,20180730151500
16,20180730153000
4,20180730154500
28,20180730160000
8,20180730161500
12,20180730163000
10,20180730164500
4,20180730170000
18,20180730171500
16,20180730173000
4,20180730174500
6,20180730180000
12,20180730181500
12,20180730183000
2,20180730184500
0,20180730190000
0,20180730191500
0,20180730193000
0,20180730194500
0,20180730200000
0,20180730201500
0,20180730203000
0,20180730204500
0,20180730210000
0,20180730211500
0,20180730213000
0,20180730214500
0,20180730220000
0,20180730221500
0,20180730223000
0,20180730224500
0,20180730230000
0,20180730231500
0,20180730233000
0,20180730234500
0,20180731000000
0,20180731001500
0,20180731003000
0,20180731004500
0,20180731010000
0,20180731011500
0,20180731013000
0,20180731014500
0,20180731020000
0,20180731021500
0,20180731023000
0,20180731024500
0,20180731030000
0,20180731031500
0,20180731033000
0,20180731034500
0,20180731040000
0,20180731041500
0,20180731043000
0,20180731044500
0,20180731050000
0,20180731051500
0,20180731053000
0,20180731054500
0,20180731060000
0,20180731061500
0,20180731063000
0,20180731064500
0,20180731070000
0,20180731071500
0,20180731073000
0,20180731074500
0,20180731080000
0,20180731081500
10,20180731083000
18,20180731084500
4,20180731090000
10,20180731091500
12,20180731093000
0,20180731094500
4,20180731100000
10,20180731101500
2,20180731103000
12,20180731104500
20,20180731110000
14,20180731111500
8,20180731113000
18,20180731114500
8,20180731120000
8,20180731121500
0,20180731123000
4,20180731124500
8,20180731130000
14,20180731131500
0,20180731133000
4,20180731134500
4,20180731140000
12,20180731141500
20,20180731143000
10,20180731144500
10,20180731150000
16,20180731151500
20,20180731153000
2,20180731154500
14,20180731160000
2,20180731161500
14,20180731163000
6,20180731164500
4,20180731170000
8,20180731171500
4,20180731173000
4,20180731174500
16,20180731180000
10,20180731181500
4,20180731183000
0,20180731184500
0,20180731190000
0,20180731191500
0,20180731193000
0,20180731194500
0,20180731200000
0,20180731201500
0,20180731203000
0,20180731204500
0,20180731210000
0,20180731211500
0,20180731213000
0,20180731214500
0,20180731220000
0,20180731221500
0,20180731223000
0,20180731224500
0,20180731230000
0,20180731231500
0,20180731233000
