,timestamp,poi_id,frequency
415,2020-01-18 20:00:00,50,0
416,2020-01-18 21:00:00,50,0
417,2020-01-18 22:00:00,50,0
418,2020-01-18 23:00:00,50,0
419,2020-01-19 00:00:00,50,0
420,2020-01-19 01:00:00,50,0
421,2020-01-19 02:00:00,50,0
422,2020-01-19 03:00:00,50,0
423,2020-01-19 04:00:00,50,0
424,2020-01-19 05:00:00,50,0
425,2020-01-19 06:00:00,50,0
426,2020-01-19 07:00:00,50,0
427,2020-01-19 08:00:00,50,2
428,2020-01-19 09:00:00,50,1
429,2020-01-19 10:00:00,50,2
430,2020-01-19 11:00:00,50,20
431,2020-01-19 12:00:00,50,8
432,2020-01-19 13:00:00,50,7
433,2020-01-19 14:00:00,50,8
434,2020-01-19 15:00:00,50,4
435,2020-01-19 16:00:00,50,3
436,2020-01-19 17:00:00,50,2
437,2020-01-19 18:00:00,50,0
438,2020-01-19 19:00:00,50,0
439,2020-01-19 20:00:00,50,0
440,2020-01-19 21:00:00,50,0
441,2020-01-19 22:00:00,50,0
442,2020-01-19 23:00:00,50,0
443,2020-01-20 00:00:00,50,0
444,2020-01-20 01:00:00,50,0
445,2020-01-20 02:00:00,50,0
446,2020-01-20 03:00:00,50,0
447,2020-01-20 04:00:00,50,0
448,2020-01-20 05:00:00,50,0
449,2020-01-20 06:00:00,50,0
450,2020-01-20 07:00:00,50,0
451,2020-01-20 08:00:00,50,0
452,2020-01-20 09:00:00,50,0
453,2020-01-20 10:00:00,50,0
454,2020-01-20 11:00:00,50,0
455,2020-01-20 12:00:00,50,0
456,2020-01-20 13:00:00,50,2
457,2020-01-20 14:00:00,50,6
458,2020-01-20 15:00:00,50,8
459,2020-01-20 16:00:00,50,9
460,2020-01-20 17:00:00,50,0
461,2020-01-20 18:00:00,50,1
462,2020-01-20 19:00:00,50,0
463,2020-01-20 20:00:00,50,0
464,2020-01-20 21:00:00,50,0
465,2020-01-20 22:00:00,50,0
466,2020-01-20 23:00:00,50,0
467,2020-01-21 00:00:00,50,0
468,2020-01-21 01:00:00,50,0
469,2020-01-21 02:00:00,50,0
470,2020-01-21 03:00:00,50,0
471,2020-01-21 04:00:00,50,0
472,2020-01-21 05:00:00,50,0
473,2020-01-21 06:00:00,50,0
474,2020-01-21 07:00:00,50,0
475,2020-01-21 08:00:00,50,0
476,2020-01-21 09:00:00,50,1
477,2020-01-21 10:00:00,50,4
478,2020-01-21 11:00:00,50,3
479,2020-01-21 12:00:00,50,0
480,2020-01-21 13:00:00,50,0
481,2020-01-21 14:00:00,50,4
482,2020-01-21 15:00:00,50,7
483,2020-01-21 16:00:00,50,4
484,2020-01-21 17:00:00,50,4
485,2020-01-21 18:00:00,50,0
486,2020-01-21 19:00:00,50,0
487,2020-01-21 20:00:00,50,0
488,2020-01-21 21:00:00,50,0
489,2020-01-21 22:00:00,50,0
490,2020-01-21 23:00:00,50,0
491,2020-01-22 00:00:00,50,0
492,2020-01-22 01:00:00,50,0
493,2020-01-22 02:00:00,50,0
494,2020-01-22 03:00:00,50,0
495,2020-01-22 04:00:00,50,0
496,2020-01-22 05:00:00,50,0
497,2020-01-22 06:00:00,50,0
498,2020-01-22 07:00:00,50,0
499,2020-01-22 08:00:00,50,1
500,2020-01-22 09:00:00,50,4
501,2020-01-22 10:00:00,50,0
502,2020-01-22 11:00:00,50,1
503,2020-01-22 12:00:00,50,10
504,2020-01-22 13:00:00,50,0
505,2020-01-22 14:00:00,50,4
506,2020-01-22 15:00:00,50,4
507,2020-01-22 16:00:00,50,9
508,2020-01-22 17:00:00,50,7
509,2020-01-22 18:00:00,50,0
510,2020-01-22 19:00:00,50,0
511,2020-01-22 20:00:00,50,0
512,2020-01-22 21:00:00,50,0
513,2020-01-22 22:00:00,50,0
514,2020-01-22 23:00:00,50,0
515,2020-01-23 00:00:00,50,0
516,2020-01-23 01:00:00,50,0
517,2020-01-23 02:00:00,50,0
518,2020-01-23 03:00:00,50,0
519,2020-01-23 04:00:00,50,0
520,2020-01-23 05:00:00,50,0
521,2020-01-23 06:00:00,50,0
522,2020-01-23 07:00:00,50,0
523,2020-01-23 08:00:00,50,0
524,2020-01-23 09:00:00,50,2
525,2020-01-23 10:00:00,50,5
526,2020-01-23 11:00:00,50,1
527,2020-01-23 12:00:00,50,8
528,2020-01-23 13:00:00,50,4
529,2020-01-23 14:00:00,50,3
530,2020-01-23 15:00:00,50,5
531,2020-01-23 16:00:00,50,2
532,2020-01-23 17:00:00,50,2
533,2020-01-23 18:00:00,50,0
534,2020-01-23 19:00:00,50,0
535,2020-01-23 20:00:00,50,0
536,2020-01-23 21:00:00,50,0
537,2020-01-23 22:00:00,50,0
538,2020-01-23 23:00:00,50,0
539,2020-01-24 00:00:00,50,0
540,2020-01-24 01:00:00,50,0
541,2020-01-24 02:00:00,50,0
542,2020-01-24 03:00:00,50,0
543,2020-01-24 04:00:00,50,0
544,2020-01-24 05:00:00,50,0
545,2020-01-24 06:00:00,50,0
546,2020-01-24 07:00:00,50,0
547,2020-01-24 08:00:00,50,0
548,2020-01-24 09:00:00,50,4
549,2020-01-24 10:00:00,50,2
550,2020-01-24 11:00:00,50,13
551,2020-01-24 12:00:00,50,2
552,2020-01-24 13:00:00,50,8
553,2020-01-24 14:00:00,50,5
554,2020-01-24 15:00:00,50,6
555,2020-01-24 16:00:00,50,12
556,2020-01-24 17:00:00,50,5
557,2020-01-24 18:00:00,50,3
558,2020-01-24 19:00:00,50,0
559,2020-01-24 20:00:00,50,0
560,2020-01-24 21:00:00,50,0
561,2020-01-24 22:00:00,50,0
562,2020-01-24 23:00:00,50,0
563,2020-01-25 00:00:00,50,0
564,2020-01-25 01:00:00,50,0
565,2020-01-25 02:00:00,50,0
566,2020-01-25 03:00:00,50,0
567,2020-01-25 04:00:00,50,0
568,2020-01-25 05:00:00,50,0
569,2020-01-25 06:00:00,50,0
570,2020-01-25 07:00:00,50,0
571,2020-01-25 08:00:00,50,0
572,2020-01-25 09:00:00,50,6
573,2020-01-25 10:00:00,50,10
574,2020-01-25 11:00:00,50,22
575,2020-01-25 12:00:00,50,7
576,2020-01-25 13:00:00,50,10
577,2020-01-25 14:00:00,50,7
578,2020-01-25 15:00:00,50,30
579,2020-01-25 16:00:00,50,11
580,2020-01-25 17:00:00,50,11
581,2020-01-25 18:00:00,50,2
582,2020-01-25 19:00:00,50,0
583,2020-01-25 20:00:00,50,0
584,2020-01-25 21:00:00,50,0
585,2020-01-25 22:00:00,50,0
586,2020-01-25 23:00:00,50,0
587,2020-01-26 00:00:00,50,0
588,2020-01-26 01:00:00,50,0
589,2020-01-26 02:00:00,50,0
590,2020-01-26 03:00:00,50,0
591,2020-01-26 04:00:00,50,0
592,2020-01-26 05:00:00,50,0
593,2020-01-26 06:00:00,50,0
594,2020-01-26 07:00:00,50,0
595,2020-01-26 08:00:00,50,2
596,2020-01-26 09:00:00,50,2
597,2020-01-26 10:00:00,50,25
598,2020-01-26 11:00:00,50,23
599,2020-01-26 12:00:00,50,13
600,2020-01-26 13:00:00,50,8
601,2020-01-26 14:00:00,50,11
602,2020-01-26 15:00:00,50,2
603,2020-01-26 16:00:00,50,21
604,2020-01-26 17:00:00,50,13
605,2020-01-26 18:00:00,50,0
606,2020-01-26 19:00:00,50,0
607,2020-01-26 20:00:00,50,0
608,2020-01-26 21:00:00,50,0
609,2020-01-26 22:00:00,50,0
610,2020-01-26 23:00:00,50,0
611,2020-01-27 00:00:00,50,0
612,2020-01-27 01:00:00,50,0
613,2020-01-27 02:00:00,50,0
614,2020-01-27 03:00:00,50,0
615,2020-01-27 04:00:00,50,0
616,2020-01-27 05:00:00,50,0
617,2020-01-27 06:00:00,50,0
618,2020-01-27 07:00:00,50,0
619,2020-01-27 08:00:00,50,0
620,2020-01-27 09:00:00,50,0
621,2020-01-27 10:00:00,50,0
622,2020-01-27 11:00:00,50,0
623,2020-01-27 12:00:00,50,0
624,2020-01-27 13:00:00,50,4
625,2020-01-27 14:00:00,50,5
626,2020-01-27 15:00:00,50,3
627,2020-01-27 16:00:00,50,8
628,2020-01-27 17:00:00,50,14
629,2020-01-27 18:00:00,50,4
630,2020-01-27 19:00:00,50,0
631,2020-01-27 20:00:00,50,0
632,2020-01-27 21:00:00,50,0
633,2020-01-27 22:00:00,50,0
634,2020-01-27 23:00:00,50,0
635,2020-01-28 00:00:00,50,0
636,2020-01-28 01:00:00,50,0
637,2020-01-28 02:00:00,50,0
638,2020-01-28 03:00:00,50,0
639,2020-01-28 04:00:00,50,0
640,2020-01-28 05:00:00,50,0
641,2020-01-28 06:00:00,50,0
642,2020-01-28 07:00:00,50,0
643,2020-01-28 08:00:00,50,0
644,2020-01-28 09:00:00,50,3
645,2020-01-28 10:00:00,50,4
646,2020-01-28 11:00:00,50,8
647,2020-01-28 12:00:00,50,6
648,2020-01-28 13:00:00,50,13
649,2020-01-28 14:00:00,50,5
650,2020-01-28 15:00:00,50,3
651,2020-01-28 16:00:00,50,6
652,2020-01-28 17:00:00,50,2
653,2020-01-28 18:00:00,50,0
654,2020-01-28 19:00:00,50,0
655,2020-01-28 20:00:00,50,0
656,2020-01-28 21:00:00,50,0
657,2020-01-28 22:00:00,50,0
658,2020-01-28 23:00:00,50,0
659,2020-01-29 00:00:00,50,0
660,2020-01-29 01:00:00,50,0
661,2020-01-29 02:00:00,50,0
662,2020-01-29 03:00:00,50,0
663,2020-01-29 04:00:00,50,0
664,2020-01-29 05:00:00,50,0
665,2020-01-29 06:00:00,50,0
666,2020-01-29 07:00:00,50,0
667,2020-01-29 08:00:00,50,0
668,2020-01-29 09:00:00,50,2
669,2020-01-29 10:00:00,50,0
670,2020-01-29 11:00:00,50,6
671,2020-01-29 12:00:00,50,9
672,2020-01-29 13:00:00,50,0
673,2020-01-29 14:00:00,50,10
674,2020-01-29 15:00:00,50,5
675,2020-01-29 16:00:00,50,4
676,2020-01-29 17:00:00,50,10
677,2020-01-29 18:00:00,50,4
678,2020-01-29 19:00:00,50,0
679,2020-01-29 20:00:00,50,0
680,2020-01-29 21:00:00,50,0
681,2020-01-29 22:00:00,50,0
682,2020-01-29 23:00:00,50,0
683,2020-01-30 00:00:00,50,0
684,2020-01-30 01:00:00,50,0
685,2020-01-30 02:00:00,50,0
686,2020-01-30 03:00:00,50,0
687,2020-01-30 04:00:00,50,0
688,2020-01-30 05:00:00,50,0
689,2020-01-30 06:00:00,50,0
690,2020-01-30 07:00:00,50,0
691,2020-01-30 08:00:00,50,0
692,2020-01-30 09:00:00,50,0
693,2020-01-30 10:00:00,50,1
694,2020-01-30 11:00:00,50,19
695,2020-01-30 12:00:00,50,5
696,2020-01-30 13:00:00,50,4
697,2020-01-30 14:00:00,50,4
698,2020-01-30 15:00:00,50,12
699,2020-01-30 16:00:00,50,7
700,2020-01-30 17:00:00,50,3
701,2020-01-30 18:00:00,50,2
702,2020-01-30 19:00:00,50,0
703,2020-01-30 20:00:00,50,0
704,2020-01-30 21:00:00,50,0
705,2020-01-30 22:00:00,50,0
706,2020-01-30 23:00:00,50,0
707,2020-01-31 00:00:00,50,0
708,2020-01-31 01:00:00,50,0
709,2020-01-31 02:00:00,50,0
710,2020-01-31 03:00:00,50,0
711,2020-01-31 04:00:00,50,0
712,2020-01-31 05:00:00,50,0
713,2020-01-31 06:00:00,50,0
714,2020-01-31 07:00:00,50,0
715,2020-01-31 08:00:00,50,2
716,2020-01-31 09:00:00,50,1
717,2020-01-31 10:00:00,50,0
718,2020-01-31 11:00:00,50,9
719,2020-01-31 12:00:00,50,15
720,2020-01-31 13:00:00,50,0
721,2020-01-31 14:00:00,50,0
722,2020-01-31 15:00:00,50,5
723,2020-01-31 16:00:00,50,5
724,2020-01-31 17:00:00,50,2
725,2020-01-31 18:00:00,50,2
726,2020-01-31 19:00:00,50,0
727,2020-01-31 20:00:00,50,0
728,2020-01-31 21:00:00,50,0
729,2020-01-31 22:00:00,50,0
730,2020-01-31 23:00:00,50,0
731,2020-02-01 00:00:00,50,0
732,2020-02-01 01:00:00,50,0
